,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
19059,3517,241,3758,14.593360995850622
19064,1614,134,1748,12.044776119402986
19087,1197,86,1283,13.918604651162791
19091,2383,116,2499,20.54310344827586
19097,1819,249,2068,7.305220883534137
19098,2437,179,2616,13.614525139664805
19107,3735,213,3948,17.535211267605632
19110,1183,179,1362,6.608938547486034
19113,3183,343,3526,9.2798833819242
19114,3010,91,3101,33.07692307692308
19131,2627,316,2943,8.313291139240507
19137,2635,398,3033,6.6206030150753765
19148,2816,240,3056,11.733333333333333
19176,1351,65,1416,20.784615384615385
19183,3143,96,3239,32.739583333333336
19184,2317,322,2639,7.195652173913044
19190,3303,116,3419,28.474137931034484
19195,1529,110,1639,13.9
19199,2855,140,2995,20.392857142857142
19216,3787,172,3959,22.01744186046512
19222,3848,244,4092,15.770491803278688
19227,2020,390,2410,5.17948717948718
19228,2891,123,3014,23.504065040650406
19233,2476,402,2878,6.159203980099503
19239,902,392,1294,2.3010204081632653
19244,3775,191,3966,19.76439790575916
19251,2819,143,2962,19.713286713286717
19255,3638,158,3796,23.025316455696203
19266,1896,81,1977,23.40740740740741
19267,555,429,984,1.2937062937062938
19269,3024,271,3295,11.158671586715869
19275,2054,152,2206,13.513157894736842
19276,2076,436,2512,4.761467889908257
19290,2320,44,2364,52.72727272727273
19297,2706,217,2923,12.47004608294931
19310,2274,86,2360,26.44186046511628
19311,3098,124,3222,24.983870967741936
19312,3509,113,3622,31.053097345132745
19313,3271,57,3328,57.3859649122807
19318,819,236,1055,3.4703389830508478
19321,3012,178,3190,16.921348314606742
19328,1705,71,1776,24.01408450704225
19344,3713,148,3861,25.08783783783784
19347,3047,249,3296,12.236947791164658
19354,3674,126,3800,29.15873015873016
19360,2429,116,2545,20.939655172413797
19363,3058,258,3316,11.852713178294572
19365,1441,150,1591,9.606666666666667
19375,3953,47,4000,84.1063829787234
19379,691,102,793,6.7745098039215685
19387,3584,100,3684,35.84
19403,3636,145,3781,25.07586206896552
19412,3382,244,3626,13.86065573770492
19422,1705,100,1805,17.05
19429,2654,121,2775,21.93388429752066
19435,3530,175,3705,20.17142857142857
19451,1058,124,1182,8.53225806451613
19457,1122,204,1326,5.5
19487,2503,140,2643,17.87857142857143
19488,3629,347,3976,10.45821325648415
19495,2789,218,3007,12.793577981651376
19508,2656,51,2707,52.07843137254902
19534,2897,92,2989,31.48913043478261
19556,2275,155,2430,14.67741935483871
19573,739,338,1077,2.1863905325443787
19576,1600,98,1698,16.3265306122449
19580,2189,194,2383,11.283505154639176
19612,1957,105,2062,18.63809523809524
19621,3484,271,3755,12.85608856088561
19634,2023,83,2106,24.373493975903614
19636,2354,194,2548,12.1340206185567
19637,2240,303,2543,7.392739273927392
19639,3756,126,3882,29.80952380952381
19641,3402,135,3537,25.2
19646,1327,2382,3709,0.5570948782535684
19647,3008,527,3535,5.707779886148008
19649,3511,182,3693,19.291208791208792
19657,2165,136,2301,15.919117647058824
19668,3674,86,3760,42.72093023255814
19671,3376,318,3694,10.61635220125786
19682,2430,96,2526,25.3125
19694,2732,88,2820,31.045454545454547
19699,3477,343,3820,10.137026239067056
19707,296,2587,2883,0.1144182450715114
19712,2346,81,2427,28.96296296296296
19715,2739,130,2869,21.06923076923077
19718,3666,376,4042,9.75
19720,2238,240,2478,9.325
19721,1697,111,1808,15.288288288288287
19731,2994,231,3225,12.96103896103896
19735,1831,187,2018,9.79144385026738
19737,3627,184,3811,19.71195652173913
19744,895,181,1076,4.94475138121547
19746,3766,92,3858,40.93478260869565
19756,3672,276,3948,13.304347826086955
19767,3094,109,3203,28.38532110091743
19772,1027,92,1119,11.16304347826087
19775,3084,164,3248,18.804878048780488
19777,3336,219,3555,15.232876712328768
19782,1710,46,1756,37.17391304347826
19785,3694,171,3865,21.60233918128655
19793,3281,97,3378,33.824742268041234
19801,2892,73,2965,39.61643835616438
19819,3150,173,3323,18.20809248554913
19823,1680,97,1777,17.31958762886598
19824,889,182,1071,4.884615384615385
19835,3716,145,3861,25.627586206896552
19836,2302,116,2418,19.844827586206897
19842,1917,101,2018,18.980198019801986
19847,3910,106,4016,36.886792452830186
19860,108,2287,2395,0.0472234368167905
19879,2064,149,2213,13.85234899328859
19889,3313,389,3702,8.516709511568124
19894,3727,134,3861,27.81343283582089
19899,3349,208,3557,16.10096153846154
19909,2563,62,2625,41.33870967741935
19916,2688,308,2996,8.727272727272727
19932,3281,79,3360,41.53164556962025
19954,3457,289,3746,11.961937716262977
19955,2744,189,2933,14.51851851851852
19966,1452,210,1662,6.914285714285715
19968,1536,76,1612,20.210526315789476
19978,311,3012,3323,0.1032536520584329
19981,3479,110,3589,31.62727272727273
19983,3471,203,3674,17.098522167487683
19985,2539,31,2570,81.90322580645162
19995,3473,137,3610,25.35036496350365
20004,2583,125,2708,20.664
20019,2736,162,2898,16.88888888888889
20024,2226,36,2262,61.833333333333336
20034,3567,39,3606,91.46153846153848
20035,2908,150,3058,19.386666666666667
20038,2866,162,3028,17.691358024691358
20042,3473,327,3800,10.62079510703364
20043,3855,68,3923,56.69117647058823
20047,1872,120,1992,15.6
20050,303,2225,2528,0.1361797752808988
20073,1937,229,2166,8.458515283842795
20077,2368,44,2412,53.81818181818182
20085,2078,154,2232,13.493506493506494
20087,2170,70,2240,31.0
20094,3664,278,3942,13.179856115107912
20096,1511,315,1826,4.796825396825397
20109,3505,100,3605,35.05
20130,3117,118,3235,26.41525423728813
20135,896,67,963,13.373134328358208
20146,2560,257,2817,9.961089494163424
20154,2946,169,3115,17.431952662721894
20178,3915,172,4087,22.761627906976745
20182,2552,187,2739,13.647058823529411
20185,2295,156,2451,14.711538461538462
20187,3615,314,3929,11.512738853503183
20194,2871,272,3143,10.555147058823527
20203,3337,122,3459,27.352459016393443
20212,3141,125,3266,25.128
20218,2552,103,2655,24.776699029126213
20226,2577,261,2838,9.873563218390805
20236,2821,241,3062,11.705394190871369
20245,3124,205,3329,15.239024390243902
20247,2237,44,2281,50.84090909090909
20254,3555,259,3814,13.725868725868724
20255,3839,195,4034,19.68717948717949
20264,2687,190,2877,14.142105263157896
20265,3209,108,3317,29.71296296296296
20278,3259,148,3407,22.02027027027027
20279,2020,178,2198,11.348314606741573
20292,1822,165,1987,11.042424242424245
20303,2159,68,2227,31.75
20309,2131,277,2408,7.693140794223827
20315,2047,176,2223,11.630681818181818
20325,2424,140,2564,17.314285714285713
20330,2876,116,2992,24.79310344827586
20332,3658,48,3706,76.20833333333333
20339,1365,106,1471,12.87735849056604
20341,3818,203,4021,18.80788177339901
20345,2405,327,2732,7.354740061162079
20351,3805,165,3970,23.060606060606062
20368,2316,230,2546,10.069565217391304
20378,3094,198,3292,15.626262626262626
20380,2385,113,2498,21.10619469026549
20385,2377,115,2492,20.669565217391305
20387,28,2852,2880,0.0098176718092566
20388,1601,116,1717,13.801724137931034
20412,3849,157,4006,24.515923566878985
20418,2742,264,3006,10.386363636363637
20424,3573,204,3777,17.514705882352942
20426,953,58,1011,16.43103448275862
20428,3543,99,3642,35.78787878787879
20429,3494,158,3652,22.11392405063291
20430,3317,83,3400,39.963855421686745
20441,2048,67,2115,30.56716417910448
20443,3317,269,3586,12.33085501858736
20456,3096,183,3279,16.918032786885245
20469,1906,88,1994,21.65909090909091
20472,2123,145,2268,14.641379310344828
20473,3602,161,3763,22.372670807453417
20480,1980,92,2072,21.52173913043478
20482,1773,178,1951,9.960674157303371
20486,3104,192,3296,16.166666666666668
20490,2768,315,3083,8.787301587301588
20492,3652,246,3898,14.845528455284551
20502,2983,365,3348,8.172602739726027
20506,3044,191,3235,15.93717277486911
20512,3451,150,3601,23.006666666666668
20529,3964,66,4030,60.06060606060606
20532,2169,316,2485,6.863924050632911
20535,341,2824,3165,0.1207507082152974
20539,3562,153,3715,23.281045751633982
20544,3866,203,4069,19.04433497536946
20549,2235,47,2282,47.5531914893617
20552,2616,105,2721,24.914285714285715
20557,3025,98,3123,30.867346938775512
20559,3240,270,3510,12.0
20560,1587,454,2041,3.495594713656388
20575,3294,194,3488,16.97938144329897
20590,2426,471,2897,5.150743099787686
20604,2341,268,2609,8.735074626865671
20611,3308,135,3443,24.503703703703703
20621,2377,200,2577,11.885
20631,1798,192,1990,9.364583333333334
20640,2899,210,3109,13.804761904761904
20644,3515,129,3644,27.24806201550388
20647,2812,121,2933,23.239669421487605
20651,2706,111,2817,24.37837837837838
20655,2367,196,2563,12.076530612244898
20667,3375,387,3762,8.720930232558139
20674,2926,234,3160,12.504273504273504
20680,3366,204,3570,16.5
20688,3041,210,3251,14.48095238095238
20692,3976,105,4081,37.86666666666667
20695,1139,283,1422,4.024734982332156
20699,3861,153,4014,25.235294117647054
20704,3799,132,3931,28.78030303030303
20711,1501,88,1589,17.056818181818183
20717,153,2954,3107,0.0517941773865944
20719,3232,237,3469,13.637130801687764
20741,1865,34,1899,54.85294117647059
20744,3904,167,4071,23.377245508982035
20749,830,165,995,5.03030303030303
20753,2131,149,2280,14.302013422818792
20762,1883,196,2079,9.607142857142858
20769,487,3208,3695,0.1518079800498753
20770,3512,277,3789,12.678700361010833
20783,3601,172,3773,20.936046511627907
20786,2337,200,2537,11.685
20789,2203,174,2377,12.660919540229886
20793,2041,269,2310,7.587360594795539
20797,2792,143,2935,19.524475524475523
20833,3609,230,3839,15.691304347826089
20834,2175,17,2192,127.94117647058825
20840,2384,124,2508,19.225806451612904
20842,2514,134,2648,18.761194029850746
20845,2309,159,2468,14.522012578616351
20849,3507,239,3746,14.673640167364017
20865,1531,79,1610,19.37974683544304
20869,3091,543,3634,5.692449355432781
20872,3806,161,3967,23.63975155279503
20879,3518,238,3756,14.781512605042018
20888,3636,155,3791,23.45806451612903
20900,2940,366,3306,8.032786885245901
20904,3249,367,3616,8.852861035422343
20907,3338,154,3492,21.675324675324678
20913,3797,104,3901,36.50961538461539
20919,3700,124,3824,29.83870967741936
20920,3018,202,3220,14.94059405940594
20927,3022,1022,4044,2.9569471624266144
20933,2687,194,2881,13.850515463917526
20934,3863,186,4049,20.76881720430108
20936,2258,136,2394,16.602941176470587
20940,2506,140,2646,17.9
20945,1498,98,1596,15.285714285714286
20947,1342,112,1454,11.982142857142858
20950,3907,106,4013,36.85849056603774
20951,3476,99,3575,35.111111111111114
20961,2703,181,2884,14.933701657458563
20964,3554,83,3637,42.81927710843374
20967,1386,240,1626,5.775
20977,2720,135,2855,20.14814814814815
21000,2550,140,2690,18.214285714285715
21003,3317,149,3466,22.261744966442954
21004,3790,200,3990,18.95
21008,2733,407,3140,6.714987714987715
21011,622,3344,3966,0.1860047846889952
21012,3138,171,3309,18.350877192982452
21018,1475,51,1526,28.92156862745098
21027,2889,219,3108,13.191780821917808
21038,1569,239,1808,6.564853556485356
21053,1579,387,1966,4.080103359173127
21058,3010,51,3061,59.01960784313726
21065,2445,158,2603,15.474683544303796
21073,2610,335,2945,7.791044776119403
21098,2437,111,2548,21.954954954954957
21113,3126,162,3288,19.296296296296298
21126,54,3670,3724,0.0147138964577656
21128,69,3285,3354,0.0210045662100456
21135,3701,92,3793,40.22826086956522
21136,154,2600,2754,0.0592307692307692
21138,2651,209,2860,12.68421052631579
21142,1228,120,1348,10.233333333333333
21143,3440,70,3510,49.142857142857146
21163,1,3591,3592,0.0002784739626844
21167,1155,177,1332,6.52542372881356
21175,2770,89,2859,31.123595505617978
21184,1145,2909,4054,0.3936060501890684
21193,2817,245,3062,11.49795918367347
21202,3618,284,3902,12.73943661971831
21205,3637,277,3914,13.129963898916968
21220,2438,131,2569,18.610687022900763
21224,3665,117,3782,31.324786324786324
21245,1813,96,1909,18.885416666666668
21247,2632,116,2748,22.689655172413797
21255,1518,188,1706,8.074468085106384
21258,2124,105,2229,20.228571428571428
21266,2672,186,2858,14.365591397849462
21276,3725,173,3898,21.53179190751445
21287,53,3806,3859,0.013925380977404
21289,3732,221,3953,16.8868778280543
21295,981,78,1059,12.576923076923077
21298,139,3570,3709,0.0389355742296918
21300,2471,170,2641,14.53529411764706
21307,2464,147,2611,16.761904761904763
21319,1218,120,1338,10.15
21327,3078,261,3339,11.79310344827586
21328,2364,119,2483,19.865546218487395
21334,3122,543,3665,5.749539594843462
21336,2508,201,2709,12.477611940298509
21337,460,3380,3840,0.136094674556213
21340,3467,226,3693,15.34070796460177
21344,1534,105,1639,14.60952380952381
21352,3592,96,3688,37.41666666666666
21353,2943,64,3007,45.984375
21354,3279,221,3500,14.83710407239819
21362,1969,280,2249,7.0321428571428575
21365,3238,185,3423,17.502702702702702
21376,3723,143,3866,26.034965034965037
21381,3242,160,3402,20.2625
21402,3575,124,3699,28.830645161290324
21404,810,171,981,4.7368421052631575
21415,661,831,1492,0.7954271961492179
21418,1733,63,1796,27.50793650793651
21421,1611,120,1731,13.425
21423,2682,153,2835,17.529411764705884
21425,3478,126,3604,27.603174603174605
21429,2665,218,2883,12.224770642201834
21432,2046,145,2191,14.110344827586207
21435,3365,75,3440,44.86666666666667
21448,3367,171,3538,19.69005847953216
21471,2802,335,3137,8.364179104477612
21473,2855,128,2983,22.3046875
21476,2648,135,2783,19.61481481481481
21484,3511,123,3634,28.54471544715447
21488,2792,263,3055,10.615969581749049
21500,2542,148,2690,17.175675675675677
21501,1331,430,1761,3.0953488372093023
21528,2863,205,3068,13.965853658536586
21532,2672,60,2732,44.53333333333333
21533,3810,103,3913,36.99029126213592
21543,3320,102,3422,32.549019607843135
21550,179,3489,3668,0.0513040985955861
21551,1668,328,1996,5.085365853658536
21562,2126,229,2355,9.283842794759826
21563,2256,120,2376,18.8
21566,2155,95,2250,22.68421052631579
21590,2456,139,2595,17.66906474820144
21615,3611,99,3710,36.474747474747474
21624,1991,283,2274,7.035335689045937
21630,3768,269,4037,14.007434944237918
21632,2840,561,3401,5.062388591800357
21635,2357,171,2528,13.783625730994151
21643,3682,197,3879,18.69035532994924
21645,3789,119,3908,31.840336134453786
21653,3271,228,3499,14.346491228070176
21654,2608,135,2743,19.31851851851852
21662,3113,114,3227,27.30701754385965
21663,1516,40,1556,37.9
21665,1089,116,1205,9.387931034482758
21673,3192,189,3381,16.88888888888889
21676,2853,235,3088,12.140425531914891
21684,3798,89,3887,42.674157303370784
21710,3683,224,3907,16.441964285714285
21721,3404,42,3446,81.04761904761905
21722,814,466,1280,1.7467811158798283
21731,3725,169,3894,22.0414201183432
21733,3659,135,3794,27.103703703703705
21737,3664,78,3742,46.97435897435897
21746,2236,400,2636,5.59
21756,86,58,144,1.4827586206896552
21759,2387,56,2443,42.625
21761,3356,185,3541,18.14054054054054
21780,2366,187,2553,12.6524064171123
21782,2522,294,2816,8.578231292517007
21803,3400,85,3485,40.0
21814,3764,100,3864,37.64
21816,3802,215,4017,17.683720930232557
21821,755,132,887,5.71969696969697
21856,3598,373,3971,9.646112600536194
21862,3177,289,3466,10.993079584775089
21874,2173,161,2334,13.496894409937887
21880,3599,151,3750,23.83443708609272
21885,3513,142,3655,24.739436619718308
21889,3284,176,3460,18.65909090909091
21892,451,121,572,3.727272727272727
21902,2417,145,2562,16.66896551724138
21904,2749,110,2859,24.99090909090909
21912,2830,205,3035,13.804878048780488
21916,1024,137,1161,7.474452554744525
21926,3428,176,3604,19.477272727272727
21931,1398,110,1508,12.709090909090907
21936,3056,552,3608,5.536231884057971
21947,3341,306,3647,10.918300653594772
21952,737,2622,3359,0.2810831426392067
21954,3266,131,3397,24.931297709923665
21955,1136,204,1340,5.568627450980392
21958,3869,105,3974,36.84761904761905
21959,2225,71,2296,31.338028169014084
21960,3708,168,3876,22.071428571428573
21982,1076,88,1164,12.227272727272728
21995,2498,123,2621,20.30894308943089
22002,3118,161,3279,19.366459627329192
22012,3971,122,4093,32.549180327868854
22014,2880,74,2954,38.91891891891892
22025,2707,220,2927,12.304545454545456
22028,3072,144,3216,21.33333333333333
22031,2933,436,3369,6.727064220183486
22032,3003,74,3077,40.58108108108108
22033,3248,439,3687,7.398633257403189
22040,1921,137,2058,14.021897810218976
22042,2951,445,3396,6.631460674157303
22044,3063,272,3335,11.261029411764708
22051,2559,148,2707,17.29054054054054
22053,2565,114,2679,22.5
22062,75,2350,2425,0.0319148936170212
22067,2656,136,2792,19.529411764705884
22068,3239,84,3323,38.55952380952381
22072,2877,116,2993,24.80172413793104
22080,255,1354,1609,0.1883308714918759
22084,1895,193,2088,9.818652849740932
22094,1322,76,1398,17.394736842105264
22112,2503,95,2598,26.347368421052632
22113,2656,166,2822,16.0
22120,1941,303,2244,6.405940594059406
22129,4024,40,4064,100.6
22135,643,1396,2039,0.4606017191977077
22138,3456,69,3525,50.08695652173913
22141,2086,336,2422,6.208333333333333
22154,1261,191,1452,6.602094240837697
22158,1771,125,1896,14.168
22170,1977,184,2161,10.744565217391305
22175,3356,134,3490,25.044776119402982
22191,889,67,956,13.26865671641791
22200,3107,232,3339,13.392241379310343
22205,3648,333,3981,10.954954954954957
22215,2856,101,2957,28.27722772277228
22223,1694,67,1761,25.28358208955224
22225,3571,169,3740,21.130177514792894
22239,2006,265,2271,7.569811320754717
22244,3935,116,4051,33.922413793103445
22258,3356,192,3548,17.479166666666668
22260,1787,41,1828,43.58536585365854
22261,3498,127,3625,27.54330708661417
22265,3691,313,4004,11.792332268370608
22272,3743,191,3934,19.596858638743456
22279,1191,83,1274,14.349397590361448
